14,5,732.7,147.3,227.29999999999995,121.17000000000002,1,1,1.0
14,6,0.0,171.34,24.78,62.50999999999999,1,1,1.0
15,3,95.0,0.0,219.2,63.63,1,1,1.0
15,4,307.1,0.0,399.19999999999993,115.99,1,1,1.0
15,5,691.3,140.6,268.70000000000005,121.1,1,1,1.0
15,6,0.0,159.8,40.2,89.39999999999998,1,1,1.0
16,3,95.0,0.0,219.2,63.63,1,1,1.0
16,4,307.02,0.0,399.20000000000005,115.89,1,1,1.0
16,5,655.72,131.94,268.69999999999993,121.1,1,1,1.0
16,6,0.0,158.84,52.7,97.06,1,1,1.0
17,3,95.0,0.0,219.2,63.63,1,1,1.0
17,4,306.94,0.0,399.2,115.78,1,1,1.0
17,5,616.29,122.33,268.70000000000005,121.10000000000001,1,1,1.0
17,6,0.0,158.84,72.9,111.46000000000001,1,1,1.0
18,3,95.0,0.0,219.2,63.63,1,1,1.0
18,4,306.86,0.0,399.19999999999993,115.67,1,1,1.0
18,5,576.86,120.4,268.69999999999993,114.4,1,1,1.0
18,6,0.0,163.6,95.0,118.20000000000002,1,1,1.0
19,3,95.0,0.0,219.2,63.63,1,1,1.0
19,4,306.78,0.0,399.20000000000005,115.56,1,1,1.0
19,5,541.28,119.44,268.70000000000005,114.4,1,1,1.0
19,6,0.0,164.56,119.0,128.8,1,1,1.0
20,3,95.0,0.0,219.2,63.63,1,1,1.0
20,4,306.7,0.0,399.2,115.46,1,1,1.0
20,5,507.62,114.63,251.38,96.17000000000002,1,1,1.0
20,6,0.0,179.95,142.1,128.8,1,1,1.0
21,3,95.0,0.0,219.2,63.63,1,1,1.0
21,4,306.62,0.0,399.20000000000005,115.35,1,1,1.0
21,5,481.7,107.9,234.00000000000006,96.16999999999999,1,1,1.0
21,6,1.92,188.6,170.0,132.6,1,1,1.0
22,3,95.0,0.0,219.2,63.63,1,1,1.0
22,4,306.54,0.0,399.2,115.24,1,1,1.0
22,5,450.93,97.32,233.99999999999994,96.17000000000002,1,1,1.0
22,6,0.0,197.26,195.0,143.2,1,1,1.0
23,3,95.0,0.0,219.2,63.63,1,1,1.0
23,4,306.46,0.0,399.2,115.14,1,1,1.0
23,5,416.31,92.51,233.99999999999994,96.17,1,1,1.0
23,6,10.6,207.84,216.1,143.20000000000002,1,1,1.0
24,3,95.0,0.0,219.2,63.63,1,1,1.0
24,4,306.38,0.0,399.20000000000005,115.03,1,1,1.0
24,5,395.15,92.51,212.85000000000002,96.17,1,1,1.0
24,6,32.72,211.69,234.38000000000002,157.61,1,1,1.0
25,3,95.0,0.0,219.2,63.63,1,1,1.0
25,4,306.3,0.0,399.2,114.92,1,1,1.0
25,5,368.22,87.71,212.85000000000002,90.39,1,1,1.0
25,6,54.84,225.15,246.85999999999999,164.35,1,1,1.0
26,3,95.0,0.0,219.2,63.63,1,1,1.0
26,4,306.22,0.0,399.19999999999993,114.82,1,1,1.0
26,5,349.95,83.86,194.55,90.39,1,1,1.0
26,6,84.65,233.8,258.45000000000005,177.8,1,1,1.0
27,3,95.0,0.0,219.2,63.63,1,1,1.0
27,4,306.14,0.0,399.20000000000005,114.71,1,1,1.0
27,5,323.98,80.97,194.55999999999995,90.4,1,1,1.0
27,6,111.58,246.31,277.72,190.29000000000002,1,1,1.0
28,3,95.0,0.0,219.2,63.63,1,1,1.0
28,4,306.06,0.0,399.2,114.6,1,1,1.0
28,5,307.64,70.4,176.26,90.38999999999999,1,1,1.0
28,6,142.35,258.81,295.04999999999995,205.69,1,1,1.0
29,3,95.0,0.0,219.2,63.63,1,1,1.0
29,4,305.98,0.0,399.19999999999993,114.5,1,1,1.0
29,5,283.59,64.63,176.27000000000004,90.39000000000001,1,1,1.0
29,6,174.09,269.39,320.01,222.01,1,1,1.0
29,7,907.8,178.27,52.200000000000045,79.81999999999996,1,1,1.0
30,3,95.0,0.0,219.2,63.63,1,1,1.0
30,4,305.9,0.0,399.20000000000005,114.39,1,1,1.0
30,5,269.17,67.51,162.82999999999998,78.89,1,1,1.0
30,6,216.4,289.58,345.0,235.52000000000004,1,1,1.0
30,7,863.6,170.6,96.39999999999998,87.48999999999998,1,1,1.0
31,3,95.0,0.0,219.2,63.63,1,1,1.0
31,4,305.82,0.0,399.2,114.28,1,1,1.0
31,5,246.09,64.62,162.83,78.88999999999999,1,1,1.0
31,6,251.98,304.01,377.72,235.51,1,1,1.0
31,7,816.5,157.1,143.5,100.98999999999998,1,1,1.0
32,3,95.0,0.0,219.2,63.63,1,1,1.0
32,4,305.74,0.0,399.20000000000005,114.18,1,1,1.0
32,5,230.7,59.82,154.2,78.89000000000001,1,1,1.0
32,6,299.11,326.1,413.34000000000003,213.89999999999998,1,1,1.0
32,7,767.45,144.6,192.54999999999995,112.50000000000003,1,1,1.0
33,3,95.0,0.0,219.2,63.63,1,1,1.0
33,4,305.66,0.0,399.2,114.07,1,1,1.0
33,5,214.35,59.82,149.35,72.18,1,1,1.0
33,6,351.04,341.49,415.25999999999993,198.51,1,1,1.0
33,7,726.1,131.13,233.89999999999998,112.50999999999999,1,1,1.0
34,3,95.0,0.0,219.2,63.63,1,1,1.0
34,4,305.58,0.0,399.2,113.96,1,1,1.0
34,5,199.93,59.82,143.57,68.38,1,1,1.0
34,6,403.93,363.6,452.77000000000004,176.39999999999998,1,1,1.0
34,7,684.75,126.33,254.04999999999995,112.50000000000001,1,1,1.0
35,3,95.0,0.0,219.2,63.63,1,1,1.0
35,4,305.5,0.0,399.20000000000005,113.85,1,1,1.0
35,5,181.66,56.93,143.57000000000002,68.38999999999999,1,1,1.0
35,6,477.02,390.5,452.77,149.5,1,1,1.0
35,7,642.43,114.79,254.06000000000006,112.49999999999999,1,1,1.0
36,3,95.0,0.0,219.2,63.63,1,1,1.0
36,4,305.42,0.0,399.2,113.75,1,1,1.0
36,5,159.54,52.12,143.57000000000002,68.39000000000001,1,1,1.0
36,6,538.57,419.4,421.42999999999995,120.60000000000002,1,1,1.0
36,7,611.66,106.13,238.64,105.77000000000001,1,1,1.0
37,3,95.0,0.0,219.2,63.63,1,1,1.0
37,4,305.34,0.0,399.2,113.64,1,1,1.0
37,5,155.69,50.2,131.11,68.38,1,1,1.0
37,6,624.16,444.4,335.84000000000003,95.60000000000002,1,1,1.0
37,7,573.19,99.4,229.01,101.0,1,1,1.0
38,3,95.0,0.0,219.2,63.63,1,1,1.0
38,4,305.26,0.0,399.20000000000005,113.53,1,1,1.0
38,5,138.38,46.35,131.11,62.65,1,1,1.0
38,6,735.71,476.14,224.28999999999996,63.860000000000014,1,1,1.0
38,7,540.49,98.44,229.01,91.36000000000001,1,1,1.0
39,3,95.0,0.0,219.2,63.63,1,1,1.0
39,4,305.18,0.0,399.2,113.43,1,1,1.0
39,5,123.95,46.35,131.11,62.65,1,1,1.0
39,6,839.58,504.99,120.41999999999996,35.00999999999999,1,1,1.0
39,7,511.64,94.59,211.65999999999997,91.35999999999999,1,1,1.0
40,3,95.0,0.0,219.2,63.63,1,1,1.0
40,4,305.1,0.0,399.19999999999993,113.32,1,1,1.0
40,5,112.41,43.47,124.39000000000001,62.650000000000006,1,1,1.0
40,7,473.17,84.97,211.66000000000003,91.37,1,1,1.0
41,3,95.0,0.0,219.2,63.63,1,1,1.0
41,4,305.02,0.0,399.20000000000005,113.21,1,1,1.0
41,5,97.99,42.5,120.51,57.8,1,1,1.0
41,7,446.25,82.09,201.09000000000003,84.60999999999999,1,1,1.0
42,3,95.0,0.0,219.2,63.63,1,1,1.0
42,4,304.93,0.0,399.2,113.11,1,1,1.0
42,5,87.41,41.54,114.78999999999999,57.800000000000004,1,1,1.0
42,7,422.21,80.16,189.58999999999997,84.62,1,1,1.0
43,3,95.0,0.0,219.2,63.63,1,1,1.0
43,4,304.85,0.0,399.19999999999993,113.0,1,1,1.0
43,5,77.79,35.77,114.79,57.79999999999999,1,1,1.0
43,7,393.35,80.16,189.60000000000002,73.03999999999999,1,1,1.0
44,3,95.0,0.0,219.2,63.63,1,1,1.0
44,4,304.77,0.0,399.20000000000005,112.89,1,1,1.0
44,5,61.44,33.85,114.80000000000001,57.79,1,1,1.0
44,7,362.58,71.51,189.59999999999997,73.02999999999999,1,1,1.0
45,3,95.0,0.0,219.2,63.63,1,1,1.0
45,4,304.69,0.0,399.2,112.79,1,1,1.0
45,5,50.87,33.85,114.78999999999999,57.79,1,1,1.0
45,7,345.27,68.62,170.33000000000004,73.03999999999999,1,1,1.0
46,3,95.0,0.0,219.2,63.63,1,1,1.0
46,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
46,5,44.13,31.92,101.27000000000001,57.8,1,1,1.0
46,7,326.04,59.01,161.65999999999997,73.03,1,1,1.0
47,3,95.0,0.0,219.2,63.63,1,1,1.0
47,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
47,5,32.59,29.04,101.27000000000001,57.79,1,1,1.0
47,7,301.99,57.08,161.67000000000002,73.04,1,1,1.0
48,3,95.0,0.0,219.2,63.63,1,1,1.0
48,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
48,5,22.02,28.08,101.26,57.790000000000006,1,1,1.0
48,7,279.87,55.16,161.67000000000002,73.03999999999999,1,1,1.0
49,3,95.0,0.0,219.2,63.63,1,1,1.0
49,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
49,5,11.44,23.27,101.26,57.790000000000006,1,1,1.0
49,7,258.72,50.35,161.65999999999997,73.03999999999999,1,1,1.0
50,3,95.0,0.0,219.2,63.63,1,1,1.0
50,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
50,5,3.74,23.27,101.27000000000001,57.790000000000006,1,1,1.0
50,7,244.29,50.35,141.51000000000002,68.25,1,1,1.0
51,3,95.0,0.0,219.2,63.63,1,1,1.0
51,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
51,5,0.0,20.38,88.66,57.80000000000001,1,1,1.0
51,7,225.06,44.58,141.51,68.25,1,1,1.0
52,3,95.0,0.0,219.2,63.63,1,1,1.0
52,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
52,5,0.0,20.38,79.04,57.80000000000001,1,1,1.0
52,7,211.59,40.73,129.01000000000002,68.25,1,1,1.0
53,3,95.0,0.0,219.2,63.63,1,1,1.0
53,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
53,5,0.0,20.38,68.47,57.80000000000001,1,1,1.0
53,7,193.32,40.73,129.01,68.25,1,1,1.0
54,3,95.0,0.0,219.2,63.63,1,1,1.0
54,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
54,5,0.0,18.46,57.89,57.800000000000004,1,1,1.0
54,7,174.09,37.85,128.99999999999997,68.25,1,1,1.0
55,3,95.0,0.0,219.2,63.63,1,1,1.0
55,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
55,5,0.0,17.5,49.23,57.8,1,1,1.0
55,7,162.55,35.93,122.25,68.25,1,1,1.0
56,3,95.0,0.0,219.2,63.63,1,1,1.0
56,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
56,5,0.0,15.58,43.46,57.790000000000006,1,1,1.0
56,7,149.08,35.93,122.25999999999996,68.25,1,1,1.0
57,3,95.0,0.0,219.2,63.63,1,1,1.0
57,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
57,5,0.0,12.69,35.77,57.8,1,1,1.0
57,7,134.66,34.0,122.25000000000003,68.25,1,1,1.0
58,3,95.0,0.0,219.2,63.63,1,1,1.0
58,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
58,5,0.0,10.77,28.07,57.790000000000006,1,1,1.0
58,7,119.27,33.04,122.26,60.559999999999995,1,1,1.0
59,3,95.0,0.0,219.2,63.63,1,1,1.0
59,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
59,5,0.0,15.58,17.5,57.790000000000006,1,1,1.0
59,7,109.7,32.08,116.43999999999998,60.56,1,1,1.0
60,3,95.0,0.0,219.2,63.63,1,1,1.0
60,4,304.61,0.0,399.19999999999993,112.68,1,1,1.0
60,5,0.0,15.58,11.73,57.790000000000006,1,1,1.0
60,7,98.2,30.16,110.63000000000001,60.56,1,1,1.0
